id,name,year,season,status,type,comment,url,downloaded
1,Akebi-chan no Sailor-fuku,2022,winter,unwatched,TV,,https://myanimelist.net/anime/48553/Akebi-chan_no_Sailor-fuku,0
2,Arifureta Shokugyou de Sekai Saikyou 2nd Season,2022,winter,unwatched,TV,,https://myanimelist.net/anime/40507/Arifureta_Shokugyou_de_Sekai_Saikyou_2nd_Season,0
3,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,2022,winter,unwatched,Movie,,https://myanimelist.net/anime/42886/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Gekitotsu,0
4,"Goodbye, Don Glees!",2022,winter,unwatched,Movie,,https://myanimelist.net/anime/49345/Goodbye_Don_Glees,0
5,Irodorimidori,2022,winter,unwatched,Short TV,,https://myanimelist.net/anime/50267/Irodorimidori,0
6,Karakai Jouzu no Takagi-san 3,2022,winter,unwatched,TV,,https://myanimelist.net/anime/49721/Karakai_Jouzu_no_Takagi-san_3,0
7,Shingeki no Kyojin: The Final Season Part 2,2022,winter,unwatched,TV,,https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2,0
8,Slow Loop,2022,winter,unwatched,TV,,https://myanimelist.net/anime/45425/Slow_Loop,0
9,Sono Bisque Doll wa Koi wo Suru,2022,winter,unwatched,TV,,https://myanimelist.net/anime/48736/Sono_Bisque_Doll_wa_Koi_wo_Suru,0
832,Tensai Ouji no Akaji Kokka Saisei Jutsu,2022,winter,unwatched,TV,,https://myanimelist.net/anime/47159/Tensai_Ouji_no_Akaji_Kokka_Saisei_Jutsu,0
10,Vanitas no Karte Part 2,2022,winter,unwatched,TV,,https://myanimelist.net/anime/49114/Vanitas_no_Karte_Part_2,0
834,Aharen-san wa Hakarenai,2022,spring,unwatched,TV,,https://myanimelist.net/anime/49520/Aharen-san_wa_Hakarenai,0
11,Ao Ashi,2022,spring,unwatched,TV,,https://myanimelist.net/anime/49052/Ao_Ashi,0
833,Dance Dance Danseur,2022,spring,unwatched,TV,,https://myanimelist.net/anime/48702/Dance_Dance_Danseur,0
12,Deaimon,2022,spring,unwatched,TV,,https://myanimelist.net/anime/48779/Deaimon,0
835,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",2022,spring,unwatched,TV,,https://myanimelist.net/anime/48760/Gaikotsu_Kishi-sama_Tadaima_Isekai_e_Odekakechuu,0
13,Healer Girl,2022,spring,unwatched,TV,,https://myanimelist.net/anime/48857/Healer_Girl,0
14,Isekai Quartet Movie: Another World,2022,spring,unwatched,Movie,,https://myanimelist.net/anime/41567/Isekai_Quartet_Movie__Another_World,0
15,Kaginado Season 2,2022,spring,unwatched,Short TV,,https://myanimelist.net/anime/50685/Kaginado_Season_2,0
16,Kaguya-sama wa Kokurasetai: Ultra Romantic,2022,spring,unwatched,TV,,https://myanimelist.net/anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,0
17,Karakai Jouzu no Takagi-san Movie,2022,spring,unwatched,Movie,,https://myanimelist.net/anime/49722/Karakai_Jouzu_no_Takagi-san_Movie,0
18,"Komi-san wa, Comyushou desu. 2nd Season",2022,spring,unwatched,TV,,https://myanimelist.net/anime/50631/Komi-san_wa_Comyushou_desu_2nd_Season,0
19,Kunoichi Tsubaki no Mune no Uchi,2022,spring,unwatched,TV,,https://myanimelist.net/anime/50338/Kunoichi_Tsubaki_no_Mune_no_Uchi,0
20,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2022,spring,unwatched,TV,,https://myanimelist.net/anime/50461/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu,0
836,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,2022,spring,unwatched,TV,,https://myanimelist.net/anime/49160/Shachiku-san_wa_Youjo_Yuurei_ni_Iyasaretai,0
21,Spy x Family,2022,spring,unwatched,TV,,https://myanimelist.net/anime/50265/Spy_x_Family,0
22,Summertime Render,2022,spring,unwatched,TV,,https://myanimelist.net/anime/47194/Summertime_Render,0
23,Tomodachi Game,2022,spring,unwatched,TV,,https://myanimelist.net/anime/50273/Tomodachi_Game,0
24,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou -,2022,summer,unwatched,TV,,https://myanimelist.net/anime/47164/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV__Shin_Shou_-_Meikyuu-hen,0
25,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,2022,summer,unwatched,Movie,,https://myanimelist.net/anime/51805/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Sakubou,0
26,Isekai Ojisan,2022,summer,unwatched,TV,,https://myanimelist.net/anime/49220/Isekai_Ojisan,0
27,Isekai Yakkyoku,2022,summer,unwatched,TV,,https://myanimelist.net/anime/49438/Isekai_Yakkyoku,0
28,Kumichou Musume to Sewagakari,2022,summer,unwatched,TV,,https://myanimelist.net/anime/49776/Kumichou_Musume_to_Sewagakari,0
838,Lycoris Recoil,2022,summer,unwatched,TV,,https://myanimelist.net/anime/50709/Lycoris_Recoil,0
29,Made in Abyss: Retsujitsu no Ougonkyou,2022,summer,unwatched,TV,,https://myanimelist.net/anime/41084/Made_in_Abyss__Retsujitsu_no_Ougonkyou,0
30,"Natsu e no Tunnel, Sayonara no Deguchi",2022,summer,unwatched,Movie,,https://myanimelist.net/anime/50593/Natsu_e_no_Tunnel_Sayonara_no_Deguchi,0
32,Prima Doll,2022,summer,unwatched,TV,,https://myanimelist.net/anime/50917/Prima_Doll,0
837,Shine Post,2022,summer,unwatched,TV,,https://myanimelist.net/anime/50221/Shine_Post,0
33,Yoru wa Neko to Issho,2022,summer,unwatched,Short TV,,https://myanimelist.net/anime/51692/Yoru_wa_Neko_to_Issho,0
34,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,2022,summer,unwatched,TV,,https://myanimelist.net/anime/51096/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_2nd_Season,0
840,Akiba Meido Sensou,2022,fall,unwatched,TV,,https://myanimelist.net/anime/52193/Akiba_Meido_Sensou,0
35,Berserk: Ougon Jidai-hen - Memorial Edition,2022,fall,unwatched,TV,,https://myanimelist.net/anime/52976/Berserk__Ougon_Jidai-hen_-_Memorial_Edition,0
36,Blue Lock,2022,fall,unwatched,TV,,https://myanimelist.net/anime/49596/Blue_Lock,0
37,Bocchi the Rock!,2022,fall,unwatched,TV,,https://myanimelist.net/anime/47917/Bocchi_the_Rock,0
38,Chainsaw Man,2022,fall,unwatched,TV,,https://myanimelist.net/anime/44511/Chainsaw_Man,0
39,Do It Yourself!!,2022,fall,unwatched,TV,,https://myanimelist.net/anime/48542/Do_It_Yourself,0
841,"Fuufu Ijou, Koibito Miman.",2022,fall,unwatched,TV,,https://myanimelist.net/anime/50425/Fuufu_Ijou_Koibito_Miman,0
40,Kage no Jitsuryokusha ni Naritakute!,2022,fall,unwatched,TV,,https://myanimelist.net/anime/48316/Kage_no_Jitsuryokusha_ni_Naritakute,0
41,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,2022,fall,unwatched,Movie,,https://myanimelist.net/anime/52198/Kaguya-sama_wa_Kokurasetai__First_Kiss_wa_Owaranai,0
42,Poputepipikku 2nd Season,2022,fall,unwatched,Short TV,,https://myanimelist.net/anime/50663/Poputepipikku_2nd_Season,0
43,Spy x Family Part 2,2022,fall,unwatched,TV,,https://myanimelist.net/anime/50602/Spy_x_Family_Part_2,0
44,Suzume no Tojimari,2022,fall,unwatched,Movie,,https://myanimelist.net/anime/50594/Suzume_no_Tojimari,0
45,Tensei shitara Ken deshita,2022,fall,unwatched,TV,,https://myanimelist.net/anime/49891/Tensei_shitara_Ken_deshita,0
819,Idoly Pride,2021,winter,unwatched,TV,,https://myanimelist.net/anime/40842/Idoly_Pride,1
818,"Kumo desu ga, Nani ka?",2021,winter,unwatched,TV,,https://myanimelist.net/anime/37984/Kumo_desu_ga_Nani_ka,1
46,Mushoku Tensei: Isekai Ittara Honki Dasu,2021,winter,completed,TV,,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,1
47,Non Non Biyori Nonstop,2021,winter,unwatched,TV,,https://myanimelist.net/anime/39808/Non_Non_Biyori_Nonstop,1
48,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,2021,winter,completed,TV,,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,1
49,Shingeki no Kyojin: The Final Season,2021,winter,completed,TV,,https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season,0
50,Wonder Egg Priority,2021,winter,unwatched,TV,,https://myanimelist.net/anime/43299/Wonder_Egg_Priority,1
51,Yatogame-chan Kansatsu Nikki Sansatsume,2021,winter,unwatched,Short TV,dl all 4 	seasons,https://myanimelist.net/anime/42959/Yatogame-chan_Kansatsu_Nikki_Sansatsume,1
52,86,2021,spring,unwatched,TV,,https://myanimelist.net/anime/41457/86,1
53,Eiga Daisuki Pompo-san,2021,spring,unwatched,Movie,,https://myanimelist.net/anime/41361/Eiga_Daisuki_Pompo-san,1
822,Hige wo Soru. Soshite Joshikousei wo Hirou.,2021,spring,unwatched,TV,,https://myanimelist.net/anime/40938/Hige_wo_Soru_Soshite_Joshikousei_wo_Hirou,1
54,"Ijiranaide, Nagatoro-san",2021,spring,unwatched,TV,,https://myanimelist.net/anime/42361/Ijiranaide_Nagatoro-san,1
55,Odd Taxi,2021,spring,unwatched,TV,,https://myanimelist.net/anime/46102/Odd_Taxi,1
821,Seijo no Maryoku wa Bannou desu,2021,spring,unwatched,TV,,https://myanimelist.net/anime/42826/Seijo_no_Maryoku_wa_Bannou_desu,1
823,"Sentouin, Haken shimasu!",2021,spring,unwatched,TV,,https://myanimelist.net/anime/41456/Sentouin_Haken_shimasu,1
56,Shadows House,2021,spring,unwatched,TV,,https://myanimelist.net/anime/43439/Shadows_House,1
57,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",2021,spring,unwatched,TV,,https://myanimelist.net/anime/40586/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita,1
58,Super Cub,2021,spring,unwatched,TV,,https://myanimelist.net/anime/40685/Super_Cub,1
59,Vivy: Fluorite Eye's Song,2021,spring,unwatched,TV,,https://myanimelist.net/anime/46095/Vivy__Fluorite_Eyes_Song,1
60,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,2021,summer,unwatched,Movie,,https://myanimelist.net/anime/42030/Fate_kaleid_liner_Prisma%E2%98%86Illya_Movie__Licht_-_Namae_no_Nai_Shoujo,1
827,Heion Sedai no Idaten-tachi,2021,summer,unwatched,TV,,https://myanimelist.net/anime/42625/Heion_Sedai_no_Idaten-tachi,1
61,Kiniro Mosaic: Thank You!!,2021,summer,unwatched,Movie,"sequel, dl",https://myanimelist.net/anime/41471/Kiniro_Mosaic__Thank_You,1
62,Kobayashi-san Chi no Maid Dragon S,2021,summer,unwatched,TV,,https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S,1
63,Love Live! Superstar!!,2021,summer,unwatched,TV,,https://myanimelist.net/anime/41169/Love_Live_Superstar,1
826,Meikyuu Black Company,2021,summer,unwatched,TV,,https://myanimelist.net/anime/42340/Meikyuu_Black_Company,1
64,Seirei Gensouki,2021,summer,unwatched,TV,,https://myanimelist.net/anime/44203/Seirei_Gensouki,1
825,Shinigami Bocchan to Kuro Maid,2021,summer,unwatched,TV,,https://myanimelist.net/anime/47257/Shinigami_Bocchan_to_Kuro_Maid,1
824,Shiroi Suna no Aquatope,2021,summer,unwatched,TV,,https://myanimelist.net/anime/46093/Shiroi_Suna_no_Aquatope,1
65,Sonny Boy,2021,summer,unwatched,TV,,https://myanimelist.net/anime/48849/Sonny_Boy,1
66,Tsuki ga Michibiku Isekai Douchuu,2021,summer,unwatched,TV,,https://myanimelist.net/anime/43523/Tsuki_ga_Michibiku_Isekai_Douchuu,1
67,86 Part 2,2021,fall,unwatched,TV,,https://myanimelist.net/anime/48569/86_Part_2,1
68,Aria the Benedizione,2021,fall,unwatched,Movie,,https://myanimelist.net/anime/48411/Aria_the_Benedizione,1
69,Deji Meets Girl,2021,fall,unwatched,Short TV,,https://myanimelist.net/anime/49505/Deji_Meets_Girl,1
70,Jujutsu Kaisen 0 Movie,2021,fall,unwatched,Movie,,https://myanimelist.net/anime/48561/Jujutsu_Kaisen_0_Movie,1
71,Kaginado,2021,fall,unwatched,Short TV,,https://myanimelist.net/anime/48775/Kaginado,1
72,"Komi-san wa, Comyushou desu.",2021,fall,unwatched,TV,,https://myanimelist.net/anime/48926/Komi-san_wa_Comyushou_desu,1
830,Mieruko-chan,2021,fall,unwatched,TV,,https://myanimelist.net/anime/48483/Mieruko-chan,1
73,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,2021,fall,completed,TV,,https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,0
74,Ousama Ranking,2021,fall,unwatched,TV,,https://myanimelist.net/anime/40834/Ousama_Ranking,1
831,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",2021,fall,unwatched,TV,,https://myanimelist.net/anime/47790/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru,1
77,Selection Project,2021,fall,unwatched,TV,,https://myanimelist.net/anime/44275/Selection_Project?q=Selection%20Project&cat=anime,1
75,Senpai ga Uzai Kouhai no Hanashi,2021,fall,unwatched,TV,,https://myanimelist.net/anime/42351/Senpai_ga_Uzai_Kouhai_no_Hanashi,1
76,Summer Ghost,2021,fall,unwatched,Movie,,https://myanimelist.net/anime/48171/Summer_Ghost,1
829,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,2021,fall,unwatched,TV,,https://myanimelist.net/anime/42587/Yuuki_Yuuna_wa_Yuusha_de_Aru__Dai_Mankai_no_Shou,1
852,Karakai Jouzu no Takagi-san Movie,2021,other,unwatched,Movie,,https://myanimelist.net/anime/49722/Karakai_Jouzu_no_Takagi-san_Movie,1
78,Eizouken ni wa Te wo Dasu na!,2020,winter,unwatched,TV,dl,https://myanimelist.net/anime/39792/Eizouken_ni_wa_Te_wo_Dasu_na,1
79,Goblin Slayer: Goblin's Crown,2020,winter,unwatched,Movie,dl,https://myanimelist.net/anime/39576/Goblin_Slayer__Goblins_Crown,1
80,Heya Camp△,2020,winter,completed,Short TV,,https://myanimelist.net/anime/38476/Heya_Camp%E2%96%B3,1
81,Id:Invaded,2020,winter,unwatched,TV,dl,https://myanimelist.net/anime/40046/Id_Invaded,1
82,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,2020,winter,unwatched,TV,dl,https://myanimelist.net/anime/38790/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu,1
83,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,2020,winter,completed,Movie,,https://myanimelist.net/anime/36862/Made_in_Abyss_Movie_3__Fukaki_Tamashii_no_Reimei,1
84,Murenase! Seton Gakuen,2020,winter,completed,TV,,https://myanimelist.net/anime/40483/Murenase_Seton_Gakuen,1
85,Rikei ga Koi ni Ochita no de Shoumei shitemita.,2020,winter,unwatched,TV,,https://myanimelist.net/anime/38992/Rikei_ga_Koi_ni_Ochita_no_de_Shoumei_shitemita,1
86,Somali to Mori no Kamisama,2020,winter,unwatched,TV,dl,https://myanimelist.net/anime/39575/Somali_to_Mori_no_Kamisama,1
87,Arte,2020,spring,unwatched,TV,,https://myanimelist.net/anime/40128/Arte,1
88,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,2020,spring,completed,TV,,https://myanimelist.net/anime/40815/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_2nd_Season,1
89,Houkago Teibou Nisshi,2020,spring,unwatched,TV,dl,https://myanimelist.net/anime/39730/Houkago_Teibou_Nisshi,1
90,Jashin-chan Dropkick',2020,spring,unwatched,TV,,https://myanimelist.net/anime/39049/Jashin-chan_Dropkick,1
91,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,2020,spring,unwatched,TV,dl,https://myanimelist.net/anime/40591/Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen,1
92,Kami no Tou,2020,spring,watching,TV,dl,https://myanimelist.net/anime/40221/Kami_no_Tou,1
93,Nakitai Watashi wa Neko wo Kaburu,2020,spring,unwatched,Movie,dl,https://myanimelist.net/anime/41168/Nakitai_Watashi_wa_Neko_wo_Kaburu,1
94,Nami yo Kiitekure,2020,spring,unwatched,TV,,https://myanimelist.net/anime/40513/Nami_yo_Kiitekure,1
95,Fate/stay night Movie: Heaven's Feel - III. Spring Song,2020,summer,unwatched,Movie,dl,https://myanimelist.net/anime/33050/Fate_stay_night_Movie__Heavens_Feel_-_III_Spring_Song,1
96,Umayon,2020,summer,unwatched,Short TV,dl,https://myanimelist.net/anime/38835/Umayon,1
839,Uzaki-chan wa Asobitai!,2020,summer,completed,TV,,https://myanimelist.net/anime/41226/Uzaki-chan_wa_Asobitai,1
97,Adachi to Shimamura,2020,fall,unwatched,TV,,https://myanimelist.net/anime/39790/Adachi_to_Shimamura,1
98,Akudama Drive,2020,fall,unwatched,TV,dl,https://myanimelist.net/anime/41433/Akudama_Drive,1
99,D4DJ First Mix,2020,fall,unwatched,TV,,https://myanimelist.net/anime/39681/D4DJ_First_Mix,1
100,Dogeza de Tanondemita,2020,fall,completed,Short TV,dl,https://myanimelist.net/anime/42571/Dogeza_de_Tanondemita,1
101,Gochuumon wa Usagi desu ka? Bloom,2020,fall,unwatched,TV,dl,https://myanimelist.net/anime/38337/Gochuumon_wa_Usagi_desu_ka_Bloom,1
102,Josee to Tora to Sakana-tachi,2020,fall,completed,Movie,dl,https://myanimelist.net/anime/40787/Josee_to_Tora_to_Sakana-tachi,1
103,Jujutsu Kaisen,2020,fall,unwatched,TV,dl,https://myanimelist.net/anime/40748/Jujutsu_Kaisen,1
105,Love Live! Nijigasaki Gakuen School Idol Doukoukai,2020,fall,completed,TV,,https://myanimelist.net/anime/40879/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai,1
106,Majo no Tabitabi,2020,fall,unwatched,TV,dl,https://myanimelist.net/anime/40571/Majo_no_Tabitabi,1
107,Munou na Nana,2020,fall,unwatched,TV,dl,https://myanimelist.net/anime/41619/Munou_na_Nana,1
108,One Room: Third Season,2020,fall,completed,Short TV,dl,https://myanimelist.net/anime/41364/One_Room__Third_Season,1
109,Aishiteruze Baby★★,2020,other,watching,TV,,https://myanimelist.net/anime/102/Aishiteruze_Baby%E2%98%85%E2%98%85?q=Aishiteruze%20Baby%E2%98%85%E2%98%85&cat=anime,1
110,Ghost Hound,2020,other,unwatched,TV,,https://myanimelist.net/anime/2596/Shinreigari?q=Shinreigari&cat=anime,1
111,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Ryoushu no Youjo,2020,other,unwatched,TV,,https://myanimelist.net/anime/57466/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_-_Ryoushu_no_Youjo,0
846,Kaguya-sama wa Kokurasetai: Ultra Romantic,2020,other,unwatched,TV,,https://myanimelist.net/anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,1
112,Karakai Jouzu no Takagi-san 3,2020,other,completed,TV,sequel,https://myanimelist.net/anime/49721/Karakai_Jouzu_no_Takagi-san_3,1
851,Karakai Jouzu no Takagi-san Movie,2020,other,unwatched,Movie,,https://myanimelist.net/anime/49722/Karakai_Jouzu_no_Takagi-san_Movie,1
849,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,2020,other,completed,TV,,https://myanimelist.net/anime/48916/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai_2nd_Season,1
850,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,2020,other,unwatched,OVA,,https://myanimelist.net/anime/53671/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai__Next_Sky,1
113,Machikado Mazoku: 2-choume,2020,other,unwatched,TV,,https://myanimelist.net/anime/42745/Machikado_Mazoku__2-choume,1
114,Shamanic Princess,2020,other,unwatched,OVA,,https://myanimelist.net/anime/1182/Shamanic_Princess?q=Shamanic%20Princess&cat=anime,1
115,Starship Operators,2020,other,unwatched,TV,,https://myanimelist.net/anime/342/Starship_Operators?q=Starship%20operators&cat=anime,1
116,Sword of the Stranger,2020,other,completed,Movie,,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan?q=Sword%20of%20the%20Stranger&cat=anime,1
848,Tsukimonogatari,2020,other,unwatched,TV,,https://myanimelist.net/anime/28025/Tsukimonogatari,1
853,Uzaki-chan wa Asobitai! Double,2020,other,unwatched,TV,,https://myanimelist.net/anime/42962/Uzaki-chan_wa_Asobitai_Double,1
117,Watashi ni Tenshi ga Maiorita! Precious Friends,2020,other,completed,Movie,sequel,https://myanimelist.net/anime/44141/Watashi_ni_Tenshi_ga_Maiorita_Precious_Friends,1
118,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 4th Season: 2-nensei-hen 1 Gakki,2020,other,unwatched,TV,,https://myanimelist.net/anime/59708/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_4th_Season__2-nensei-hen_1_Gakki,0
119,Yuru Camp△ Season 3,2020,other,unwatched,TV,sequel,https://myanimelist.net/anime/53410/Yuru_Camp△_Season_3,1
120,Boogiepop wa Warawanai (2019),2019,winter,completed,TV,dl,https://myanimelist.net/anime/37451/Boogiepop_wa_Warawanai_2019,0
121,Dororo,2019,winter,completed,TV,dl,https://myanimelist.net/anime/37520/Dororo,1
122,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",2019,winter,completed,TV,dl,https://myanimelist.net/anime/38145/Doukyonin_wa_Hiza_Tokidoki_Atama_no_Ue,1
123,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no,2019,winter,completed,Movie,,https://myanimelist.net/anime/37348/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_Movie__Orion_no_Ya,1
124,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,2019,winter,completed,Movie,,https://myanimelist.net/anime/33049/Fate_stay_night_Movie__Heavens_Feel_-_II_Lost_Butterfly,1
125,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,2019,winter,completed,TV,dl,https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,1
